0,1,2,original_labels,pseudo_labels
0.18221891823384206,2.3873962867101155,-1.5101960173288476,,1
1.5744989221660657,2.1208058848822278,-0.06919164789566737,,1
-0.687700282623379,-0.2886174588564206,0.5099616141266865,,1
0.6484873899477953,-2.355554548926099,0.102442163092771,0.0,1
0.3740127339299599,0.5083219758993154,-0.14048028155810982,,1
0.3063230701454114,0.4614413367636228,0.14643136316741087,,1
0.1847064389822833,2.900557380259427,-0.2607019075280435,,1
-1.1357593211979773,-3.6939423400861884,-0.2927353553674884,,1
-0.8614345421100764,-0.8825218361150228,-0.8732922807075205,,1
-0.6715435225197389,0.3519448721733758,0.19968794426216735,,1
-1.3420080506306216,-3.888368931829867,-0.9639394998942563,,1
-0.1934594422414517,0.14836366178670957,1.200841889704013,,1
0.3507463689607759,0.7261886048199796,0.9290719770247845,,1
0.6897912362821778,0.18562010661949457,1.6612889755990752,,1
-0.359987981495984,-0.3267729734363952,-1.5424370829034615,0.0,1
1.0048374977545018,0.8492145948458437,0.7742642940638524,0.0,1
0.17732460025187974,-0.13720693801235853,-1.0442292580447885,,1
0.39804344925828405,0.41142308415059736,-0.22683387517317868,,1
1.1686568005431428,2.2822725056447704,1.5039901990642985,,1
0.8504641144919861,0.5838341706204673,1.334800069747291,0.0,1
-1.4030997947659334,-3.9788816304628187,-0.5534474013268929,,1
-0.9899907034196769,-0.09406138866187798,-0.6740617735062558,,1
0.07098554364699405,-0.08900467378907197,-1.5986253484425539,,1
-0.9124773044321457,-0.547201559823501,-0.015815380657013225,,1
-0.07449126139817648,-1.291593873536822,-0.2593912234701335,,1
-0.6619820947731907,-4.091445137709571,1.1763852015638971,,1
-0.2597777938400778,0.2028535691977471,-0.080273575286902,,1
-1.3404308948344852,-0.26097359892448935,-0.7251122858051668,0.0,1
0.06417803304153487,-0.0498183787785253,-1.4607238006510512,,1
-0.4985359505355473,2.2473139335172583,-0.4734594142951719,,1
-1.5433763218502052,0.42322357965201646,1.4981302319423788,,1
-0.6206975364480924,-3.8966991932791157,-0.15127272888558785,,1
0.4566478620417039,0.03738796214939855,0.6933191300347284,,1
-0.2407522340599537,0.18722812086386278,-1.2495045806132725,0.0,1
0.9882095934423202,1.1946732050674616,-0.2299104131598583,,0
-0.019864358779661164,-0.030663376382128647,-1.050676013969115,,1
0.9455573654327896,0.23716690958514453,-1.4719041522571794,,1
0.9731502138549629,1.170603328693472,0.22959229049554458,,1
0.4511300472378009,0.01767369137682521,1.465472735490341,,1
-1.537920250321331,-0.5227285727369492,1.1311333288109051,,1
0.9779324429006303,0.21400376785313785,1.6048914215926549,,0
-0.33491778011796003,-0.36902693863869385,-1.597322744910882,,1
-1.1754342895678942,0.41000215609269114,-0.3521467576590055,,1
0.647273331010982,-1.2819502615004397,1.2657059090772382,,1
0.4221119255235984,2.06271751107386,-1.0830513021215702,,1
0.35278659255546435,0.41142308415059736,-0.07274538742505239,,1
0.2957746361036887,0.5994474895945217,0.2505512387848183,,1
-0.6892246069285413,-0.01475237261686892,-0.8715741366461357,,0
0.8906026342980716,0.5804790354972329,-1.525993091404095,,1
0.28584050976919123,-2.761316579973654,-0.08935670399166075,,1
0.8715965789804304,0.748857903207618,0.7357429888700897,0.0,1
-0.3019149342595786,0.31854359151276307,0.38956403984136156,,1
0.46711818015313816,0.8270784055794068,0.5065990829758518,,1
0.6735217784676206,-1.2819502615004397,1.1741313235790103,,1
0.263037307296834,0.1198041024235657,0.9523538212089603,,1
-0.2485515805725907,3.4183455242632808,1.253862447069696,,1
-0.7062811900372764,-2.567028870744742,-1.0237393811111535,,0
0.5909424242575253,0.8456661161132649,0.5498629547253657,,1
1.1287340270811272,1.7775215318871769,0.7024017302063841,,1
1.2154028383450102,0.8478644079397604,-1.4160873532625025,0.0,1
-1.018938559014138,0.34668759703589347,-0.5192636396132048,,1
0.3122331894621835,0.6093678267448867,-0.821070524862736,,1
1.6816665345602597,0.03738796214939855,1.5504541933194274,,1
-0.8854481779281633,-0.5122531896261344,1.102303710303203,0.0,1
-0.03595234764346605,1.189176023205368,0.277435032521251,,1
1.471568597596447,2.279334233220779,0.3386917283311348,,1
1.0702170377155547,0.5939803935650865,-1.5506242522235552,,1
-1.3090594364448453,-1.3198936333080518,1.3864424859139448,,1
-0.27690432515291774,2.802397492292685,-1.1348643138757426,0.0,1
0.7829782583047477,0.20598237925205432,0.7018891382289649,,1
-0.8772774687496648,-0.4809236627920218,-0.009883497561014932,0.0,1
-1.5664317700873223,0.3591063671562086,1.3509776628265497,,1
0.8939830650775632,0.06397957098054957,0.4664709697510087,,1
0.18658858748212295,0.4746013246223477,-1.5806458583146377,,1
0.919125226998027,0.8961943935152209,1.6111925116653714,,1
-0.9771003167879546,-2.1728187236636525,-0.38879791054253326,,1
-0.8188975483723894,-1.1307709425706458,-0.17758343311387698,,1
1.367022088013238,2.8790083488284655,-1.6484556374298778,,1
1.1059680038277881,0.8621735562708526,-1.319071891921306,,1
1.0926426139076029,0.5681998292156665,-0.1185184470259967,0.0,1
-1.037624131696019,0.3587777090182102,-0.3984557711099781,,1
-0.5729976198367486,0.36276508590196166,-0.6605390518660477,,1
1.5037152290051792,-2.596907069920666,-1.2370876779245854,,1
0.06570285451263894,0.18714099207732635,-1.3002321662804293,0.0,1
0.10743113174954307,1.1185892360891556,0.5510598800139799,,1
0.6263089322853549,0.24099976039692086,0.15420590775786497,,1
-0.6082232337424037,0.8303079619350924,1.3120683859572981,,1
-1.0633560744705908,0.3587777090182102,-0.3984557711099781,,1
-1.0877228401546004,-2.423646731037363,-1.5292869983843405,,1
0.19748980979956363,-0.46276337547912066,0.42939259185426115,,1
-1.5029188311986714,0.26033392410609996,1.581709594317087,,1
-0.21305637082543943,0.09304649259022393,0.9552448937371858,,1
-1.5661299734503864,-0.7210542023312976,-0.3810190312711911,,1
-0.328524303897306,-0.15437421355171768,1.671612223871641,,1
0.5964868053095301,-0.7854172024534521,1.2044647571066762,,1
-0.4353711191221852,0.9616908477990103,0.14624727757054895,,1
-0.9174021220226865,-4.18360024848317,0.9727217169589801,,1
0.07234881324373917,0.4527194574616058,0.5247878012686614,,1
0.37585231555537385,0.8568941829279156,-0.19588055390090783,,1
-0.5952283881496533,0.2781116031794095,1.6618643672413402,0.0,1
-0.44016949084158785,0.9492117446471708,1.4946623772686902,,1
-0.6530817522994303,0.36707102657103824,1.3902454412167753,,1
-0.25296399594560254,3.948855035883154,1.622453409588132,0.0,1
-0.9366111292710854,-0.9379902592354147,-1.1564045528042672,,0
1.1666521665892915,0.30267991286985513,-0.469843368162024,,1
-0.49342990412202187,3.96939664912428,1.4058489905905427,,1
1.284742751465349,1.0464146055043455,1.477187114815792,,1
-0.0923320273904146,1.0476532256084492,-0.9951271635218357,,1
0.9813548554544936,2.2342326475431924,1.2710377616656294,,1
0.5143044567052207,-1.3029966820231642,1.4422731934878048,,1
0.5444048714713161,-1.7325132171243507,1.0521358057204933,,1
0.9755095165216991,-0.23215198980733287,-0.42959620019524575,0.0,1
0.7131853526058562,0.7928761568601603,-1.5130884697186653,,1
1.5228665142731383,-2.8471539348324764,-1.4806013808524383,0.0,1
0.844900834370039,0.03738796214939855,-1.4682772800634176,0.0,1
0.30314746835176326,0.1573824818024259,0.19083881383411955,,1
-0.0674344339103068,-0.7140286404475746,0.6768258927294959,,1
0.12092572042975956,-2.5338509657373987,-1.2553355209809316,,1
0.517824489651855,-0.6752948879974096,1.2885108071172553,,1
0.49295213326192405,-1.1260824743450821,1.72489684205129,0.0,1
-0.1521300747220691,0.7805819704157876,1.1723276848541526,,1
-1.5041221283529949,1.609805054523494,-1.2884240734243881,0.0,1
-0.4382311795007577,2.602855116679956,-1.1638957362544768,,1
0.490034388105805,2.113981896284365,-1.4271531089596547,0.0,1
-0.41587605882499956,3.493829677123718,1.5942008144356314,,1
-1.4488010400326434,4.5335153886557675,0.6294475716775589,,1
-0.8000416304049383,-2.784349104726565,0.08511921749529985,,1
0.8415291462705404,0.9934097243942156,0.6765785853507454,,1
0.9086208107435798,1.1330730991975726,-1.4179078802162535,,1
0.95857392398707,0.6855202598185505,-0.48672943680953523,,0
-0.8195770490775026,-3.852045398823619,1.0730454372598603,,1
0.8430657678230736,0.6106981118188777,-1.1213800297167966,0.0,1
-1.1453212697850357,3.597477683550642,0.9602936228478691,,1
-1.1481671829178017,-0.37535374002580524,-1.5069384833582795,,1
0.874815349658964,0.8110386136520548,-0.8405146192393098,,1
0.6989411425302785,-0.5680690341883851,1.3494217394086767,0.0,1
-1.4362834568333889,0.03738796214939855,1.7089659958928598,,1
0.6965505488479551,0.031114501258212534,-1.3787074454566821,,1
0.5366308161621552,-1.033022054330988,1.4538666274126353,,1
0.5417788646425398,0.8726125154430222,-1.3492180438230756,,1
0.5331296822854631,-1.4671432727375844,-0.8908162497915757,,1
-0.2510815329122079,3.9479717620945887,0.8684580164878196,,1
-1.0791334665220857,-1.3763071514035454,-1.6714486506882698,,1
-1.6191356923392461,2.1753418264859663,-1.5984714247046043,,1
0.5333778222036036,0.881849592217356,0.26342685499919943,,1
-0.5096727787780709,0.18663532417596132,-0.2715546643845381,,1
0.9349552476156222,0.8408736921917777,0.29737802312818246,,1
0.5263659493395113,0.8376294604761209,-1.0516123547017584,,1
1.1050630096204848,0.7202121384312282,-1.319071891921306,,1
0.10988511916253785,-1.3479572067422003,0.7259195342699966,0.0,1
0.19411295726201858,2.496376424264602,-1.3127840506481938,0.0,1
1.2392789553579953,1.3945253769016468,0.7726714300839761,,1
-0.588652394533064,1.1555864550765365,0.9555115014422143,,1
-1.438234051893265,0.9126584440929313,-0.6917839673344887,,1
0.49254390591059966,-0.6752948879974096,1.2885108071172553,,1
0.3240442525093375,-1.3517886052581216,1.4260940254508423,,1
-0.19134367986237638,-0.2992382329189842,0.9552448937371858,,1
0.23685679570596554,-0.46276337547912066,0.508172167757175,,0
0.11114403126069178,-0.04446709886116621,1.1122581382440722,,1
0.4431174706495321,0.02592870238526858,-1.1846453535099983,,0
1.321911130912821,0.8478644079397604,-1.5233017795585284,,1
1.2745432940937929,0.41898738504315836,-0.9171066179105922,,1
-0.486057998564206,-0.0493211736381944,0.4132906960664518,,1
-0.6525280481058581,-0.36855467354200394,-1.0739823906025718,,0
-1.065118301133995,-3.62846160107792,0.08438515595876137,,1
0.5910929031979201,0.8565226372382357,-1.0486247699005362,,1
0.16378234113665424,0.7974618437771898,-0.517135190692312,,1
0.5509172616681973,0.5611164444414031,0.305058680375147,,1
0.6026128806594097,0.09443749618167636,-1.360735773362053,0.0,0
-1.606835478883055,0.2376457189779736,-1.369623390932192,,1
-0.8638338852365552,-0.361985267028723,-0.2574223241496194,,1
-0.977188795415147,-0.6865948165625371,-0.005925263489057088,,1
1.3527643191739886,0.7152596840571784,-1.678331109438682,,1
0.5640560621666403,0.7552430205486771,0.4277902923169692,0.0,1
1.1670674388158286,-0.5423188873688255,0.9155815100926897,,1
1.4749756825581524,-1.390961775817234,-1.5491439516058882,,1
-1.4614565208300982,0.8074626936996396,-0.833006480163368,,1
-1.4957270755799261,-1.2860926754491524,0.9164174188940871,,1
1.6243246425556717,1.0746802273581832,-1.4382847220098083,,1
1.039744888254662,-0.5054300706128263,1.5963654980253223,,1
0.0986017622505021,0.13571711430161212,0.277435032521251,,1
0.6660060972544178,0.6676811809037964,-1.273596385815952,,1
0.39986477440919116,0.6225641578591543,-0.5021838440736976,,1
0.9040532153372564,1.6628876693210453,1.5229496356794872,,1
1.6716830061651606,0.46989847687485736,-0.6174228820621119,0.0,1
-1.1548634636355997,-0.5685432536091277,-0.5725736451178258,0.0,1
1.4783613792381272,-1.4540420042483222,0.976097252152479,,1
-0.36553911318213445,2.6923493525027395,-1.1655733606270042,,1
-0.7102657991906933,0.4471235015517646,-0.17746251609087274,,0
0.5435171495528804,2.2288666653714944,-1.486829817133053,,1
-1.2323043169806374,-0.7752713739595588,-1.0488599032818988,,1
1.5135004828878686,0.8936472907045355,-1.3310199467280828,,1
1.0595638707642236,-1.4797663683340534,0.715107449632047,,1
1.3435256569680343,1.0164847691424503,-1.0659638730032817,,1
0.22698779810981282,0.1385999395042102,1.6868951452005738,,0
0.008921099420132536,-0.21750113060512133,0.7273612377823098,,1
1.2122342645161688,2.3024431021187812,1.2995016742850227,,1
0.3591106042096302,0.14269665992221237,-1.6772409052705237,,1
-0.15034023674746125,0.5371568887636906,-1.4932470426004292,,1
-1.0293835791579338,0.7138172942938539,-0.9474282357082762,,1
-1.0254172941206487,-0.8055861942301907,-0.11815718578183913,0.0,1
0.012157402807788821,0.1420683716337458,-0.8844761972516952,,1
1.3552785110150503,0.18414062055833227,-1.3581849449059216,,1
1.10931450895041,-0.054758407954700564,1.4696818702567112,,1
1.0231383045825866,-1.6552536594750238,0.7539980859545996,,1
0.934060629633548,0.9567510786017228,1.4791254124243414,,1
1.466375219081268,0.5867899602426163,0.9477004987092339,,1
0.8176097825848018,1.136204033906927,0.20301559932258365,,1
1.2782667524625575,0.36228951279804605,-0.717456111346655,,1
1.1051491512295435,-1.3871691141555802,0.9251367926716566,,1
0.4349933936071035,0.31494976887625326,0.022448897824420735,,1
-0.44739839524061975,0.7929058841012497,1.2224489082580678,,0
0.47836470958260485,1.2064627455964416,-1.486303139216349,,1
-0.43611907653357873,0.42207738652488425,1.5152601033330286,,1
0.3111554182529022,0.666125395521489,-0.39134670645189806,0.0,1
-0.8199924971722641,-0.7716534808639637,-0.09616238000680101,,1
0.5703515459655877,-2.1079090327646117,-0.9510141802849464,,1
-1.498627000550017,1.4064300073947733,-1.3915854773156495,,1
0.324017591562961,0.0016035177787691443,-1.2794847944037968,0.0,1
-0.1547283586309609,1.0484702675341753,1.5228475933185168,0.0,1
0.3512350594067655,0.44076029415558654,1.1310034373667497,,1
-1.5175658437672725,-1.1682972275592844,1.179738889540056,0.0,1
0.32563773361159587,-2.847901239662774,-0.17371565978824208,,1
-1.6376257671974115,0.6047850264899897,-0.8571806797749403,,1
0.14582487643139794,0.1668861624437013,-1.159530655844996,,1
0.8873503336661731,0.03738796214939855,1.5549139556456542,,1
1.36731253776763,-1.0318166846301424,0.27148108228138645,,1
-1.349365578961107,-0.5376342112491066,-0.6487246166127661,,1
-0.05586219991165328,-1.477574163599446,1.603549844952213,,1
1.1132524217082136,0.2820271093478961,0.14983994409507737,,1
-0.0651135483043208,0.9190208984468143,1.2775671993222137,0.0,1
1.6225938421911044,0.9577528400095542,-1.1746468941502555,,1
1.1412299040830147,0.6015345552810273,-0.008868568567263344,,1
-0.5618736299745936,-0.16265967794917896,0.4132906960664518,,1
0.01591442156865001,0.11336232761456655,-1.5795550759525474,,1
-0.9157058527075297,-2.8069991019229885,0.09648324322285431,,1
0.9716351192494913,-0.41030623402621796,-0.5141586873502506,,1
-0.6043734647857502,2.477976122649619,-1.5183842791871682,,1
0.6515328221988658,0.0913894678431294,1.5431825036368034,,1
0.44100029794258183,0.45160185304733197,1.1310034373667497,,1
-0.46492214861244513,2.3449101693258902,-1.3084496819139413,,1
-1.6048368582696397,2.0045033792021583,-1.6154331800019586,,1
1.2588710441837356,0.8053957270705888,-0.7890481584824518,,1
-1.444456820945657,-2.3932406581771484,-0.70397858815479,,1
-0.5220383137512377,1.8830263613187876,-1.2096183298120546,,1
-1.2683589026715927,-0.14144515866358326,-0.2795323856132121,0.0,1
1.0387365173523257,0.03738796214939855,-0.6623527185310608,,1
0.41436719624082746,-1.6724271027893736,0.27511574767802144,,1
0.8424997088867492,0.6647861277286876,-0.9506930662734326,0.0,1
0.9720980619110376,1.170603328693472,0.08681762492455652,,1
1.6728302689975805,1.9488706404599516,-1.1894252401783707,,1
0.4338103720297847,0.2824556173083493,-1.1316767803901537,,1
-1.4624170488112824,0.23468764333457062,1.6885605388204807,,1
-0.9983382819184482,-0.44984514109158813,0.10628933426898064,,1
-0.8394844222801446,-3.9246955935475567,-0.618125497652601,,1
-0.026419535686248212,0.8813719661767059,-0.5017471622198498,,1
-1.5419901589455791,0.1945574904898354,1.6925905363368297,,1
-0.3675627882533394,-0.2637874580035329,0.7856914351572338,,1
-0.13177684513228055,0.35598943544763195,1.7013374009301787,,1
0.9833238219796391,1.6628876693210453,1.478060737469236,,1
0.2779022780906332,0.4910947528143684,0.23436289058898654,,0
-0.5772427608539519,2.5307477309791677,-1.392929270957364,,1
-1.0151507802244435,-0.2445277110097609,0.356649566337823,,1
-0.9116173629289753,-2.1618497033986204,0.14072403214910154,,1
1.1827199813385285,2.2554321777011936,1.5878059718131023,,1
-1.020798544735644,-0.30363872522007956,0.18110085744470092,,1
0.744192469530279,0.2917979676026236,-0.6218399999254612,,1
-0.3168286340798137,-0.7026530221669699,-1.3408365907002664,,1
-0.4691562877193904,0.48931768057468145,-0.1745581060829917,,1
0.26226289862810037,0.2943250789333239,0.19083881383411955,,1
1.5656488002165658,-2.7646545206311424,-1.251919749874738,,1
-0.25011230960016817,0.15298084200830855,-1.5272792536543298,,1
-0.03461146742449737,0.4324415524604998,1.4845976490805102,,1
-1.3808157924943878,3.5558566683272104,0.36287980814427423,,1
-0.6283945479467169,2.147330078498362,-1.4481343301305127,,1
-0.13315174570639365,0.5388992224451075,-1.2266967100179496,,1
1.390401076287552,-1.7987175580601888,0.795130976080967,,1
0.8782893863008002,0.4118124249469002,-1.3846860132786765,,1
-0.8505845752337544,-0.3353284752150735,-0.6362700178080418,,0
-1.2193566142182233,-3.7192192536118203,-0.32775415327087265,,1
0.12478739431236067,-0.04446709886116621,1.1122581382440722,0.0,1
-0.6742138447589392,2.108180189496882,-1.6228971493181479,,1
-0.49549388007322487,-0.6876690313969333,-1.2376030438139964,,1
0.4698395109415268,1.0640511967247375,-1.2734450870075094,,1
-0.09316238244693982,2.7042335343116313,-1.218606017498832,,1
-0.02052715538555418,0.17687717799236422,1.3820180714560073,,1
0.24889329137784716,0.34183382706169846,0.2775463366267375,0.0,1
0.7358401561177785,1.7938561846971266,-1.6655958418200587,,1
1.1090732786242326,0.6208701354269047,1.4432734193291172,,0
0.5854912060152233,0.4469052537579351,0.09010233046272073,,1
-0.07945374860951417,-1.0616657123819089,1.3781735784173346,0.0,1
-0.2658351182426093,0.22394756585692072,-1.4614275158741716,,1
0.7493701078393893,1.0141982100011857,-1.1548737613128193,,1
-0.5039065703999348,-3.9724390308932107,-0.31357499351628026,0.0,1
0.8851009655499851,1.0680790227374999,-1.3729033503140318,,1
-1.2652835220911853,-0.4225706752999214,-0.49944518062815224,,1
0.5778818749726197,-1.5610696465674492,-0.9044763474722353,,1
0.4014163210862149,-1.4632147496951347,0.4362082213183146,,1
1.0718035855512809,2.2896507064776848,1.6192976200135634,,1
1.4504894583828367,0.10307778693690128,-1.5882567846639777,,1
-0.13529954992309048,-0.030663376382128647,-1.323269384770594,,0
0.49223282546067315,-0.03825247388170251,-1.1846453535099983,,0
1.221582813923534,-1.617133546847722,0.9251367926716566,,1
-1.393880565998756,-0.11800409053583596,-0.6581331620851084,0.0,1
0.19567412596015676,-0.03695556471801861,-1.3559874496973976,0.0,1
-0.46900382349731057,3.2614742723901387,1.715105869180241,,1
0.28691233866174254,0.04427413052536836,-1.5373859168649795,,1
1.0584380638551596,-0.4048627691811963,1.7035300400191153,,1
0.5645053784228904,0.679824651311617,0.30213825475007333,,1
-0.09176970565385502,0.6739686985844977,-1.2266967100179496,,1
0.3428857763390517,0.7826769340816063,-1.463880320949239,,0
0.7211804979474392,0.6066070571476696,0.09468756087216341,0.0,1
-0.28460504341257586,-0.5266001155790472,-1.7737349669316458,,0
0.3944894940368614,-0.9273235495928311,1.5114225947351652,,1
0.6346113532354746,-2.3191773975154604,0.2981131842973525,,1
-1.2916192982673966,0.8126825946308178,-1.3469217377546356,,1
-0.34714258330885167,-0.3135259643686041,1.4499553157292102,,1
0.6463725610231412,0.06467567789954869,1.6259351551049939,,1
-1.5291979710425192,-1.1244597130224288,1.6054884795449558,,1
-1.304331963294375,3.702034486521072,0.49398868751050284,,1
0.16474677203958363,0.2866306630898632,0.3267293038089101,,1
0.043239869120048666,0.5919188327039424,-0.23591503163360544,0.0,1
-1.6278408379945206,-0.5364966601787935,1.5405697871467494,,1
-0.19277297783107528,1.0708278243410936,0.9596131311564787,,1
1.204383070698197,-0.32203592501798883,0.9721733479018257,,1
0.23878896856935372,0.2366662350713813,-1.460377866866891,,1
-1.4502396860738762,-4.1825937088426794,-0.7057571765388689,,1
1.594766209689588,-3.149124800733876,-1.1165424868265308,0.0,1
1.4836220476415602,0.909317285076109,-1.153004173007708,,1
-1.233432274893367,0.4369137720402324,-0.78233192516665,,0
-1.4315857054128125,2.3184442289101796,-1.3161448294812228,,1
-0.08673679674703927,0.008272809973661801,1.243255085650054,,1
-1.203047440623722,-2.1907841523178275,0.8696196719465898,,1
0.5300514438464122,-1.5839003290908236,-1.1526924590815897,0.0,1
1.120080762552,-2.417006027555328,-0.8926436689588827,,1
-0.09589223269795968,-0.07139358739404164,0.3623572449819319,,1
-0.2636309448779664,1.263828413956162,-1.3633098856523491,,1
-0.41835068707977247,2.1359047773558384,-0.2990340617204368,,1
0.40167152617205554,0.41142308415059736,-0.29882016189046207,,1
1.5899709900698964,-0.6843083739635331,1.5335929338029561,0.0,1
-0.07337696032947434,0.02567983087142609,-1.5360025754677655,,1
0.617386545406104,0.08728727890369672,-1.614112599250368,,1
-1.5916186735604458,-0.2679351163539458,1.3133145783349907,,1
-0.5220979838104692,1.8830263613187876,-1.247979028339232,,1
0.46373089727706457,-2.1680030450789007,0.03533649648727939,,1
-0.051950271683979206,1.189176023205368,0.277435032521251,,1
1.2316198400796108,2.609267047705605,0.14579887930837632,,1
1.2702544092378945,0.9757282195797766,-0.5359863205877345,,1
-1.402237939004784,1.4529132553534343,-1.0746543122538432,,1
1.3318317627431906,0.5402206861664949,-1.505011781553186,,1
1.6104962086367354,1.2122299738045417,-1.5717615467367965,,1
-1.5908663363538529,-2.210709400440164,-0.9983658192831681,0.0,1
0.5904648338021493,0.2514386119916198,1.3108603543791086,,0
0.7100639621923264,0.7300695517259806,-1.382050406693884,,1
-0.32002424764813003,3.068691464399859,-1.1348643138757426,,1
-0.1288628946713074,1.1286536105080964,0.38121489818189846,,1
-0.5503581168603344,-0.21161683121445307,-0.9784958017165218,,0
0.4979752510435639,0.41251285289430883,0.2488745473264264,0.0,1
0.857534067837129,-0.04990463798050607,-0.4548150508064298,,1
0.6631207592006939,0.3879585372398542,0.49963869219670776,,1
0.6872309432918002,-0.9694932099172013,0.6750565980147509,,1
0.2637632270668996,0.4527194574616058,0.3546412150362641,,1
0.5564500658561348,1.3449393078126597,-1.5796677031643935,,1
-0.21013211516294275,0.3092280997270257,1.1914301943162628,,1
0.5713867638287685,0.8831404501483094,0.7222264358142222,,1
0.3643173960589875,0.5384099421784561,-1.484289186882775,,1
-0.9846633674309366,0.46902111984718586,0.3129307056247531,,1
0.44290436232882524,-0.07006357126372734,0.8704491532178978,,1
0.31444594993108244,0.39669440161307024,-0.03154945642410062,,1
0.11279513626303461,-0.9440951820890576,1.0095635177631364,,1
0.8306292869318377,0.04460754896644864,1.6373283955885167,,1
0.3162077031031139,-0.8365016553793014,-0.8683554800098823,,1
0.7610916235216806,1.8591279992923653,-1.6293932787476137,,1
-0.3994719265356593,-0.7101925085229395,-1.2672403141116768,0.0,1
0.4218609615676264,-1.136555679012114,1.321567679499328,,1
0.08674613351891297,0.5284842620137092,-1.395335969500367,,1
0.05785732568073581,0.5040354977876603,-1.5139884729136517,,1
